vin,model,primary_failed_part_capital,primary_failed_part,part_family,mileage_bucket,age_bucket,date,manufacturing_date,model_year,telematics_timestamp,dtc_code,dtc_subsystem,dtc_severity,dtc_recommendation,dtc_explanation,dtc_timestamp,claims_count,repairs_count,recalls_count,predicted_claim_prob,supplier_name,supplier_id,supplier_quality_score,defect_rate,failure_description,current_lat,current_lon,city,dealer_name,dealer_lat,dealer_lon,dealer_distance_km,customer_email,customer_mobile,battery_soc,battery_voltage,battery_temperature,battery_health_status,battery_charge_cycles,battery_degradation_pct,engine_rpm,coolant_temperature,water_pump_speed,oil_pressure,engine_load,engine_health_status,brake_pressure,brake_pad_wear_pct,brake_fluid_level,brake_torque,brake_health_status,ambient_temperature,vehicle_speed,anomaly_type,anomaly_timestamp,anomaly_severity,anomaly_description,anomaly_icon
1N4AZPD1803991,Leaf,Front Tire,Front Tire,Tires,0-10k,<1yr,2025-02-07,2024-08-07,2024,2025-02-07 05:12:37,C1711,Brakes,LOW,Inspect Front Tire and related systems,The Tires system has detected a fault requiring diagnostic attention.,2025-02-07 05:12:37,1,0,0,0.1205,Goodyear Tire & Rubber,819C1E2D,85,0.15,Belt failure causing vibration,36.09963,-115.171151,"Las Vegas, NV",United Nissan,36.1799,-115.1298,10.02,bijus.digital.world@gmail.com,+91 9380636750,57.8,312.1,34.1,Critical,165,3.9,986,214.3,1455,36.2,20.5,Warning,28.6,51.7,Normal,104.5,Warning,42.0,0,DTC logged,2025-02-07 05:12:37,INFO,Diagnostic trouble code C1711 detected,wrench
1N4AZNJ1103992,Leaf,HV Battery,HV Battery,Battery,10-30k,<1yr,2025-03-12,2024-11-12,2024,2025-03-12 11:43:31,,,,,,,0,0,0,0.2791,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,45.474119,-122.68849,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,6.09,bijus.digital.world@gmail.com,+91 9380636750,61.5,345.2,15.1,Normal,1096,11.0,835,180.6,1419,40.3,18.0,Normal,29.3,22.1,Normal,111.0,Normal,81.0,15,,,,,
1N4BGNB1003993,Ariya,Clutch,Clutch,Transmission,0-10k,<1yr,2025-06-25,2024-11-25,2024,2025-06-25 22:50:21,P0732,Transmission,HIGH,Inspect transmission fluid and transmission control module,The Transmission system has detected a fault requiring diagnostic attention.,2025-06-25 22:50:21,0,1,0,0.01,Aisin AW North America,4FC24710,80,0.2,Solenoid valve sticking causing shift delays,43.688876,-79.47275,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,11.41,bijus.digital.world@gmail.com,+91 9380636750,33.7,301.2,41.6,Critical,580,1.4,646,201.7,1072,44.6,36.6,Warning,29.4,56.4,Normal,117.3,Warning,67.0,15,DTC logged,2025-06-25 22:50:21,WARNING,Diagnostic trouble code P0732 detected,wrench
1N4AZMJ1203994,Leaf,Torque Converter,Torque Converter,Transmission,0-10k,<1yr,2025-06-23,2024-09-23,2024,2025-06-23 23:17:50,,,,,,,0,0,0,0.01,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,40.659106,-73.948523,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,10.3,bijus.digital.world@gmail.com,+91 9380636750,70.9,355.3,24.8,Normal,1034,8.1,703,189.6,1336,43.3,22.3,Normal,28.0,19.3,Normal,113.0,Normal,73.8,0,,,,,
1N4BGRK1803995,Ariya,Spare Tire,Spare Tire,Tires,10-30k,<1yr,2025-05-18,2025-02-18,2025,2025-05-18 17:59:17,,,,,,,0,0,0,0.0445,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,33.400112,-112.085532,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,6.9,bijus.digital.world@gmail.com,+91 9380636750,71.3,338.9,24.9,Normal,672,5.2,685,210.0,1258,36.7,11.5,Normal,30.6,11.3,Normal,103.5,Normal,62.6,40,,,,,
1N4BGNJ1003996,Ariya,Spare Tire,Spare Tire,Tires,10-30k,1-3yr,2025-02-23,2022-09-23,2022,2025-02-23 03:12:38,,,,,,,0,0,0,0.0879,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,25.750889,-80.265674,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,9.59,bijus.digital.world@gmail.com,+91 9380636750,84.1,340.5,22.8,Normal,1001,13.1,670,203.8,1627,45.8,17.3,Normal,30.2,26.4,Normal,100.7,Normal,74.5,10,,,,,
1N4BGNB1203997,Ariya,Clutch,Clutch,Transmission,0-10k,<1yr,2025-02-19,2024-11-19,2024,2025-02-19 09:58:54,,,,,,,0,0,0,0.0184,JATCO North America,BD01AAB5,88,0.12,No failure detected,49.212069,-123.088268,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,9.29,bijus.digital.world@gmail.com,+91 9380636750,56.8,385.5,28.1,Normal,1464,13.5,731,192.8,1466,38.1,12.5,Normal,29.5,29.7,Normal,109.9,Normal,32.0,0,,,,,
1N4AAMA1403998,Sentra,12V Battery,12V Battery,Battery,0-10k,<1yr,2025-01-26,2024-08-26,2024,2025-01-26 23:22:20,,,,,,,0,0,0,0.0267,Envision AESC,BA98DA71,75,0.25,No failure detected,37.783909,-122.343544,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,7.31,bijus.digital.world@gmail.com,+91 9380636750,61.5,12.2,22.6,Normal,772,6.2,657,210.0,1659,44.5,29.9,Normal,32.0,15.2,Normal,115.7,Normal,62.7,0,,,,,
1N4AZPJ1403999,Leaf,Battery Cable,Battery Cable,Battery,60k+,1-3yr,2025-05-07,2023-04-07,2023,2025-05-07 02:58:32,,,,,,,0,0,0,0.1028,LG Energy Solution,A1D0557A,92,0.08,No failure detected,39.704245,-104.908318,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,9.42,bijus.digital.world@gmail.com,+91 9380636750,79.5,344.2,18.2,Normal,930,6.7,881,183.3,1584,43.5,22.0,Normal,32.0,12.1,Normal,119.2,Normal,67.2,0,,,,,
1N4AZMF1904000,Leaf,Torque Converter,Torque Converter,Transmission,0-10k,1-3yr,2025-02-08,2022-08-08,2022,2025-02-08 01:03:32,,,,,,,0,0,0,0.0446,Aisin AW North America,4FC24710,80,0.2,No failure detected,45.535033,-73.610363,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,6.43,bijus.digital.world@gmail.com,+91 9380636750,75.5,343.5,23.0,Normal,1682,9.3,711,180.0,1248,34.0,19.9,Normal,29.5,24.8,Normal,109.0,Normal,82.3,0,,,,,
1N4BGPB1004001,Ariya,Brake Rotor,Brake Rotor,Brakes,30-60k,1-3yr,2025-02-02,2022-03-02,2022,2025-02-02 22:24:56,,,,,,,0,0,0,0.0393,Continental Automotive Systems,14B23416,78,0.22,No failure detected,39.762083,-105.048138,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,7.66,bijus.digital.world@gmail.com,+91 9380636750,56.9,343.5,27.8,Normal,275,5.0,820,187.9,1239,37.8,10.5,Normal,28.0,17.8,Normal,117.6,Normal,83.9,0,,,,,
1N4AANJ1104002,Sentra,Gearbox,Gearbox,Transmission,0-10k,1-3yr,2025-03-04,2023-01-04,2023,2025-03-04 08:10:34,,,,,,,0,0,0,0.0766,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,29.816436,-95.31016,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,7.51,bijus.digital.world@gmail.com,+91 9380636750,90.6,11.9,12.3,Critical,611,1.3,754,192.9,1374,42.4,13.9,Normal,32.0,19.3,Normal,112.9,Normal,72.0,5,,,,,
1N4AZRA1804003,Leaf,Clutch,Clutch,Transmission,0-10k,1-3yr,2025-05-30,2023-09-30,2023,2025-05-30 00:53:50,,,,,,,0,0,0,0.0501,JATCO North America,BD01AAB5,88,0.12,No failure detected,47.670705,-122.383632,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,9.12,bijus.digital.world@gmail.com,+91 9380636750,59.4,354.3,30.5,Normal,1514,6.0,704,201.0,1267,49.5,17.7,Normal,30.3,11.5,Normal,101.2,Normal,74.0,0,,,,,
1N4BGRA1804004,Ariya,Brake Caliper,Brake Caliper,Brakes,0-10k,<1yr,2025-05-31,2024-06-30,2024,2025-05-31 01:31:00,,,,,,,0,0,0,0.0468,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,39.817218,-104.976606,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,7.56,bijus.digital.world@gmail.com,+91 9380636750,83.5,361.0,20.9,Normal,636,3.2,841,198.9,1536,36.3,14.2,Normal,29.3,25.2,Normal,119.2,Normal,57.2,0,,,,,
1N4BGRD1204005,Ariya,Battery Cable,Battery Cable,Battery,0-10k,<1yr,2025-05-17,2024-12-17,2024,2025-05-17 11:57:12,,,,,,,0,0,0,0.045,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,39.803885,-105.025075,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,7.85,bijus.digital.world@gmail.com,+91 9380636750,67.7,368.0,24.3,Normal,1606,7.4,791,180.0,1664,38.7,24.8,Normal,31.2,28.2,Normal,115.1,Normal,76.7,5,,,,,
1N4AZRF1204006,Leaf,Front Tire,Front Tire,Tires,30-60k,5+yr,2025-04-02,2018-03-02,2018,2025-04-02 14:08:00,,,,,,,0,0,0,0.3499,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,34.018326,-118.199195,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,6.2,bijus.digital.world@gmail.com,+91 9380636750,100.0,377.6,27.4,Normal,1853,0.2,734,193.1,1749,40.6,14.3,Normal,29.6,13.5,Normal,117.8,Normal,96.4,5,,,,,
1N4BGRA1904007,Ariya,Brake Rotor,Brake Rotor,Brakes,10-30k,3-5yr,2025-05-21,2021-03-21,2021,2025-05-21 00:19:51,,,,,,,0,0,0,0.053,Continental Automotive Systems,14B23416,78,0.22,No failure detected,40.025213,-75.220515,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,10.04,bijus.digital.world@gmail.com,+91 9380636750,86.8,319.8,25.8,Critical,797,7.0,791,193.7,1228,47.2,22.9,Normal,30.7,19.9,Normal,108.8,Normal,64.2,0,,,,,
1N4AAMB1904008,Sentra,Brake Pad,Brake Pad,Brakes,10-30k,1-3yr,2025-01-10,2023-01-10,2023,2025-01-10 03:22:37,C1203,Brakes,LOW,Inspect brake system and ABS module,The Brakes system has detected a fault requiring diagnostic attention.,2025-01-10 03:22:37,1,0,0,0.2265,Continental Automotive Systems,14B23416,78,0.22,Pad material decomposition from excessive heat,37.78481,-122.353814,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,6.17,bijus.digital.world@gmail.com,+91 9380636750,67.9,11.1,38.1,Critical,1206,3.4,849,181.2,1346,42.1,29.4,Warning,24.9,79.2,Low,86.0,Critical,53.6,0,DTC logged,2025-01-10 03:22:37,INFO,Diagnostic trouble code C1203 detected,wrench
1N4AAPF1904009,Sentra,Spare Tire,Spare Tire,Tires,10-30k,1-3yr,2025-04-23,2023-06-23,2023,2025-04-23 00:37:51,C1201,Brakes,MEDIUM,Inspect brake system and ABS module,ABS control module has malfunctioned.,2025-04-23 00:37:51,0,1,0,0.0913,Bridgestone Americas,18C7AD62,90,0.1,Belt failure causing vibration,45.494313,-73.538291,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,2.86,bijus.digital.world@gmail.com,+91 9380636750,64.1,11.2,32.6,Critical,565,10.2,701,217.5,1009,46.2,31.9,Warning,29.6,57.9,Normal,105.1,Warning,76.2,25,DTC logged,2025-04-23 00:37:51,WARNING,Diagnostic trouble code C1201 detected,wrench
1N4BGNK1704010,Ariya,HV Battery,HV Battery,Battery,10-30k,<1yr,2025-06-17,2024-08-17,2024,2025-06-17 17:35:10,,,,,,,0,0,0,0.3187,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,40.644512,-73.988342,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,9.22,bijus.digital.world@gmail.com,+91 9380636750,79.4,336.6,20.2,Normal,657,12.3,771,209.7,1672,40.0,10.4,Normal,30.8,22.1,Normal,102.8,Normal,75.2,0,,,,,
1N4BGPB1004011,Ariya,Brake Caliper,Brake Caliper,Brakes,30-60k,3-5yr,2025-05-15,2022-05-15,2022,2025-05-15 23:45:32,,,,,,,0,0,0,0.1135,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,49.316934,-123.194033,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,9.63,bijus.digital.world@gmail.com,+91 9380636750,97.4,336.0,16.4,Normal,1584,1.4,694,194.7,1495,35.1,10.1,Normal,29.4,29.5,Normal,106.4,Normal,66.2,10,,,,,
1N4AZPF1104012,Leaf,12V Battery,12V Battery,Battery,30-60k,3-5yr,2025-05-12,2021-01-12,2021,2025-05-12 07:07:10,,,,,,,0,0,0,0.0514,Envision AESC,BA98DA71,75,0.25,No failure detected,45.437736,-73.633967,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,11.82,bijus.digital.world@gmail.com,+91 9380636750,59.9,348.2,25.9,Normal,1228,0.9,732,193.7,1211,43.8,19.7,Normal,28.9,28.3,Normal,111.0,Normal,76.5,0,,,,,
1N4AZMF1004013,Leaf,Gearbox,Gearbox,Transmission,30-60k,1-3yr,2025-01-11,2022-03-11,2022,2025-01-11 19:39:41,,,,,,,0,0,0,0.076,Aisin AW North America,4FC24710,80,0.2,No failure detected,49.25225,-123.143583,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,5.79,bijus.digital.world@gmail.com,+91 9380636750,81.7,346.1,20.3,Normal,1041,0.3,838,202.7,1494,43.3,16.2,Normal,32.0,15.2,Normal,102.1,Normal,65.7,25,,,,,
1N4AZMK1404014,Leaf,HV Battery,HV Battery,Battery,10-30k,3-5yr,2025-06-26,2021-11-26,2021,2025-06-26 04:51:00,,,,,,,0,0,0,0.4905,LG Energy Solution,A1D0557A,92,0.08,No failure detected,43.594822,-79.33311,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,8.8,bijus.digital.world@gmail.com,+91 9380636750,70.2,343.8,32.0,Normal,981,2.1,794,205.7,1652,44.0,24.6,Normal,28.0,16.6,Normal,117.1,Normal,56.4,0,,,,,
1N4AARA1404015,Sentra,Rear Tire,Rear Tire,Tires,30-60k,3-5yr,2025-02-18,2021-11-18,2021,2025-02-18 09:15:44,B1234,Body,CRITICAL,Inspect electrical system and control modules,The Tires system has detected a fault requiring diagnostic attention.,2025-02-18 09:15:44,1,1,0,0.2307,Goodyear Tire & Rubber,819C1E2D,85,0.15,Tread separation due to manufacturing defect,49.244862,-123.119439,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,5.4,bijus.digital.world@gmail.com,+91 9380636750,52.2,11.0,40.3,Critical,1823,2.4,995,210.6,1239,38.3,37.2,Warning,28.5,50.8,Normal,116.5,Warning,71.4,25,DTC logged,2025-02-18 09:15:44,WARNING,Diagnostic trouble code B1234 detected,wrench
1N4AAMA1504016,Sentra,Spare Tire,Spare Tire,Tires,30-60k,3-5yr,2025-04-03,2021-03-03,2021,2025-04-03 02:06:52,,,,,,,0,0,0,0.1588,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,33.409301,-112.160486,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,12.02,bijus.digital.world@gmail.com,+91 9380636750,94.7,12.5,31.7,Normal,599,3.7,712,185.0,1255,36.4,23.3,Normal,29.4,26.2,Normal,111.5,Normal,78.4,0,,,,,
1N4AARK1504017,Sentra,12V Battery,12V Battery,Battery,10-30k,5+yr,2025-03-18,2020-03-18,2020,2025-03-18 13:51:40,,,,,,,0,0,0,0.0411,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,41.849451,-87.568899,"Chicago, IL",Chicago Downtown Nissan,41.8881,-87.6198,7.09,bijus.digital.world@gmail.com,+91 9380636750,94.1,12.0,18.0,Critical,1067,12.0,889,194.5,1296,40.8,29.2,Normal,28.0,11.4,Normal,112.4,Normal,53.9,25,,,,,
1N4AARK1304018,Sentra,Front Tire,Front Tire,Tires,10-30k,<1yr,2025-02-26,2024-11-26,2024,2025-02-26 17:47:06,,,,,,,0,0,0,0.1339,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,32.76697,-96.708892,"Dallas, TX",Dallas Central Nissan,32.7867,-96.787,8.94,bijus.digital.world@gmail.com,+91 9380636750,94.5,12.8,19.9,Normal,883,12.2,838,194.6,1439,32.4,25.6,Normal,28.7,17.2,Normal,101.5,Normal,40.9,0,,,,,
1N4AAPB1504019,Sentra,HV Battery,HV Battery,Battery,30-60k,1-3yr,2025-05-21,2023-05-21,2023,2025-05-21 08:11:39,,,,,,,0,0,0,0.477,Envision AESC,BA98DA71,75,0.25,No failure detected,45.416835,-73.651985,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,14.88,bijus.digital.world@gmail.com,+91 9380636750,59.4,12.4,15.6,Normal,1072,14.2,723,195.9,1358,44.0,10.3,Normal,28.6,24.7,Normal,106.9,Normal,51.4,0,,,,,
1N4BGNF1204020,Ariya,Front Tire,Front Tire,Tires,10-30k,1-3yr,2025-01-24,2023-05-24,2023,2025-01-24 22:11:04,C1201,Brakes,MEDIUM,Inspect brake system and ABS module,ABS control module has malfunctioned.,2025-01-24 22:11:04,0,1,0,0.1662,Bridgestone Americas,18C7AD62,90,0.1,Sidewall cracking from UV exposure,45.480619,-73.605318,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,6.35,bijus.digital.world@gmail.com,+91 9380636750,57.7,310.4,41.3,Critical,746,13.2,822,191.5,1041,45.1,24.6,Warning,28.6,65.5,Normal,107.2,Warning,65.5,0,DTC logged,2025-01-24 22:11:04,WARNING,Diagnostic trouble code C1201 detected,wrench
1N4BGPA1204021,Ariya,12V Battery,12V Battery,Battery,10-30k,1-3yr,2025-04-15,2022-05-15,2022,2025-04-15 05:30:08,,,,,,,0,0,0,0.0236,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,40.040168,-75.090966,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,11.18,bijus.digital.world@gmail.com,+91 9380636750,70.3,326.6,23.8,Critical,812,9.7,669,180.0,1779,33.3,18.1,Normal,28.0,20.8,Normal,119.4,Normal,95.7,0,,,,,
1N4BGNB1104022,Ariya,Battery Cable,Battery Cable,Battery,0-10k,<1yr,2025-04-12,2025-03-12,2025,2025-04-12 00:27:21,,,,,,,0,0,0,0.0496,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,41.913956,-87.631061,"Chicago, IL",Chicago Downtown Nissan,41.8881,-87.6198,3.13,bijus.digital.world@gmail.com,+91 9380636750,49.5,325.1,17.5,Critical,1665,8.5,717,203.5,1544,31.4,12.2,Normal,29.7,25.0,Normal,114.3,Normal,85.2,0,,,,,
1N4AAPD1304023,Sentra,Gearbox,Gearbox,Transmission,30-60k,1-3yr,2025-02-21,2023-03-21,2023,2025-02-21 02:45:36,,,,,,,0,0,0,0.0474,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,25.718277,-80.171079,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,6.05,bijus.digital.world@gmail.com,+91 9380636750,69.2,12.9,28.4,Normal,305,0.1,847,204.8,1385,39.6,17.3,Normal,29.9,28.2,Normal,104.9,Normal,63.4,0,,,,,
1N4AAPD1904024,Sentra,Rear Tire,Rear Tire,Tires,30-60k,3-5yr,2025-05-13,2021-11-13,2021,2025-05-13 06:33:22,B1234,Body,CRITICAL,Inspect electrical system and control modules,The Tires system has detected a fault requiring diagnostic attention.,2025-05-13 06:33:22,1,1,0,0.1622,Goodyear Tire & Rubber,819C1E2D,85,0.15,Tread separation due to manufacturing defect,39.716497,-104.984714,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,3.66,bijus.digital.world@gmail.com,+91 9380636750,64.0,11.1,42.2,Critical,1628,14.8,1199,187.0,1317,43.5,25.5,Warning,31.1,55.2,Normal,104.3,Warning,40.1,0,DTC logged,2025-05-13 06:33:22,WARNING,Diagnostic trouble code B1234 detected,wrench
1N4AARB1004025,Sentra,12V Battery,12V Battery,Battery,0-10k,<1yr,2025-06-12,2025-02-12,2025,2025-06-12 11:33:42,,,,,,,0,0,0,0.0203,LG Energy Solution,A1D0557A,92,0.08,No failure detected,25.840078,-80.166214,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,7.78,bijus.digital.world@gmail.com,+91 9380636750,87.9,12.4,26.3,Normal,206,2.1,715,186.9,1475,42.8,17.9,Normal,28.0,13.4,Normal,102.6,Normal,55.0,35,,,,,
1N4AZMA1104026,Leaf,Gearbox,Gearbox,Transmission,60k+,5+yr,2025-04-26,2020-04-26,2020,2025-04-26 01:18:18,,,,,,,0,0,0,0.2151,Aisin AW North America,4FC24710,80,0.2,No failure detected,40.758926,-73.921315,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,11.25,bijus.digital.world@gmail.com,+91 9380636750,97.4,366.7,27.0,Normal,900,10.2,760,210.0,1796,39.7,26.4,Normal,32.0,21.2,Normal,100.5,Normal,71.8,40,,,,,
1N4BGNA1304027,Ariya,Brake Pad,Brake Pad,Brakes,10-30k,1-3yr,2025-06-15,2022-10-15,2022,2025-06-15 04:20:11,,,,,,,0,0,0,0.2806,Brembo North America,D984E5F8,95,0.05,No failure detected,45.460078,-73.482795,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,10.06,bijus.digital.world@gmail.com,+91 9380636750,69.5,350.0,33.5,Normal,1528,1.6,828,196.5,1497,46.5,18.3,Normal,28.0,24.4,Normal,101.9,Normal,73.5,10,,,,,
1N4AZNF1904028,Leaf,Torque Converter,Torque Converter,Transmission,0-10k,<1yr,2025-03-21,2024-10-21,2024,2025-03-21 14:49:57,,,,,,,0,0,0,0.01,JATCO North America,BD01AAB5,88,0.12,No failure detected,33.986254,-118.176493,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,10.55,bijus.digital.world@gmail.com,+91 9380636750,100.0,339.6,23.2,Normal,829,4.7,661,185.4,1512,38.9,24.2,Normal,28.2,18.1,Normal,104.8,Normal,47.7,0,,,,,
1N4AAPJ1204029,Sentra,Gearbox,Gearbox,Transmission,10-30k,1-3yr,2025-01-15,2022-05-15,2022,2025-01-15 17:58:58,,,,,,,0,0,0,0.0499,Aisin AW North America,4FC24710,80,0.2,No failure detected,39.683344,-105.049759,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,10.62,bijus.digital.world@gmail.com,+91 9380636750,84.2,11.9,26.4,Critical,967,12.6,811,189.8,1373,43.5,24.2,Normal,32.0,13.7,Normal,114.9,Normal,35.3,0,,,,,
1N4BGRD1904030,Ariya,Brake Caliper,Brake Caliper,Brakes,0-10k,<1yr,2025-02-10,2024-07-10,2024,2025-02-10 03:44:39,,,,,,,0,0,0,0.0484,Brembo North America,D984E5F8,95,0.05,No failure detected,39.877285,-75.151686,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,9.48,bijus.digital.world@gmail.com,+91 9380636750,81.7,355.7,22.9,Normal,688,6.2,810,192.9,1713,40.9,12.4,Normal,32.0,13.7,Normal,113.2,Normal,84.3,20,,,,,
1N4AAPA1104031,Sentra,Clutch,Clutch,Transmission,0-10k,<1yr,2025-01-04,2024-07-04,2024,2025-01-04 12:58:43,P0700,Transmission,CRITICAL,Inspect transmission fluid and transmission control module,Transmission control system has detected a malfunction.,2025-01-04 12:58:43,0,1,0,0.01,JATCO North America,BD01AAB5,88,0.12,Transmission control module software fault,34.016885,-118.3037,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,9.26,bijus.digital.world@gmail.com,+91 9380636750,57.7,11.2,43.5,Critical,209,10.5,743,182.7,1280,44.8,33.1,Warning,29.1,58.3,Normal,113.3,Warning,69.5,0,DTC logged,2025-01-04 12:58:43,WARNING,Diagnostic trouble code P0700 detected,wrench
1N4AZMD1104032,Leaf,Spare Tire,Spare Tire,Tires,60k+,1-3yr,2025-05-24,2024-04-24,2024,2025-05-24 16:45:31,,,,,,,0,0,0,0.176,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,45.449988,-73.620633,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,9.82,bijus.digital.world@gmail.com,+91 9380636750,96.9,341.8,19.0,Normal,1994,12.8,833,210.0,1641,30.8,27.6,Normal,28.5,29.5,Normal,105.0,Normal,48.1,0,,,,,
1N4AZNA1404033,Leaf,HV Battery,HV Battery,Battery,30-60k,1-3yr,2025-01-22,2024-01-22,2024,2025-01-22 20:16:54,B1235,Body,CRITICAL,Replace hybrid battery pack,The Battery system has detected a fault requiring diagnostic attention.,2025-01-22 20:16:54,1,1,0,0.6027,Envision AESC,BA98DA71,75,0.25,Thermal runaway protection system malfunction,25.725304,-80.258647,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,9.96,bijus.digital.world@gmail.com,+91 9380636750,27.0,310.2,39.3,Critical,533,6.9,1132,207.4,1172,31.2,35.2,Warning,30.1,52.6,Normal,102.7,Warning,69.0,10,DTC logged,2025-01-22 20:16:54,WARNING,Diagnostic trouble code B1235 detected,wrench
1N4AZRD1104034,Leaf,Brake Caliper,Brake Caliper,Brakes,10-30k,1-3yr,2025-02-05,2023-08-05,2023,2025-02-05 13:41:10,,,,,,,0,0,0,0.0567,Continental Automotive Systems,14B23416,78,0.22,No failure detected,41.883866,-87.715746,"Chicago, IL",Chicago Downtown Nissan,41.8881,-87.6198,10.66,bijus.digital.world@gmail.com,+91 9380636750,77.2,344.9,19.8,Normal,234,6.8,740,189.0,1448,38.2,27.9,Normal,32.0,21.0,Normal,119.0,Normal,74.4,5,,,,,
1N4BGPB1804035,Ariya,Rear Tire,Rear Tire,Tires,10-30k,1-3yr,2025-03-19,2023-01-19,2023,2025-03-19 20:26:36,,,,,,,0,0,0,0.074,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,39.792894,-104.92021,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,8.25,bijus.digital.world@gmail.com,+91 9380636750,72.7,303.4,26.1,Critical,1691,5.1,899,207.2,1363,42.3,12.9,Normal,32.0,14.3,Normal,108.4,Normal,100.0,5,,,,,
1N4BGPD1404036,Ariya,HV Battery,HV Battery,Battery,60k+,1-3yr,2025-01-17,2023-03-17,2023,2025-01-17 07:49:03,P0A80,Battery,CRITICAL,Replace hybrid battery pack,The battery pack is unable to hold sufficient charge and requires replacement.,2025-01-17 07:49:03,1,0,0,0.9661,LG Energy Solution,A1D0557A,92,0.08,Premature capacity loss from charging cycle wear,40.729917,-73.949784,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,7.39,bijus.digital.world@gmail.com,+91 9380636750,21.0,309.6,34.3,Critical,1190,10.9,949,197.5,1497,34.6,23.1,Warning,31.1,55.0,Normal,105.7,Warning,57.9,0,DTC logged,2025-01-17 07:49:03,WARNING,Diagnostic trouble code P0A80 detected,wrench
1N4BGPK1504037,Ariya,Rear Tire,Rear Tire,Tires,10-30k,1-3yr,2025-04-19,2022-11-19,2022,2025-04-19 15:45:13,,,,,,,0,0,0,0.1007,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,34.103551,-118.19343,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,6.41,bijus.digital.world@gmail.com,+91 9380636750,55.7,355.5,22.9,Normal,866,2.6,881,190.6,1356,43.6,17.1,Normal,32.0,15.5,Normal,119.1,Normal,83.2,0,,,,,
